연도,시도,시군구,계약종별, 1월, 2월, 3월, 4월, 5월, 6월, 7월, 8월, 9월, 10월, 11월, 12월
2014,부산광역시,북구,산업용,9171291,8859555,8248870,8678186,8527900,9025138,9286017,9796230,9488506,9110280,8435681,8286053
2014,부산광역시,북구,농사용,34652,33744,27774,27254,24234,30774,29702,34890,34102,30424,30485,29831
2014,부산광역시,북구,가로등,803945,771440,700840,647097,597903,562654,550848,578957,632340,675011,746524,795680
2014,부산광역시,북구,심 야,3537801,3417620,2697876,2094904,1304059,930674,783410,691355,739969,815003,1532775,2468798
2014,부산광역시,해운대구,주택용,55872557,55862014,49384720,51719660,48626064,49363234,50034970,56867348,52572140,48544442,50979269,52469428
2014,부산광역시,해운대구,일반용,75193077,70561377,66121404,62621954,62320195,66651411,77268648,83945584,73475977,65042588,62575342,71951449
2014,부산광역시,해운대구,교육용,3174827,3100196,3007937,2848636,2270996,2331326,2635163,2737672,2442795,2474982,2542782,3432270
2014,부산광역시,해운대구,산업용,22336187,20798695,22636592,21786467,21635939,20436989,20458875,19426893,19970718,21168042,20966568,22128264
2014,부산광역시,해운대구,농사용,107149,109958,116946,114750,131925,262766,279921,274965,241304,216352,213801,211192
2014,부산광역시,해운대구,가로등,1976810,1890543,1742571,1664033,1609750,1567377,1503309,1554911,1618336,1692025,1799647,1873119
2014,부산광역시,해운대구,심 야,4496682,4325986,3583785,2832839,2706308,2759794,3006660,3017224,2340915,2204790,2069244,3311149
2014,부산광역시,사하구,주택용,38966043,39183541,34016291,35202494,32468745,32524520,33025071,37497582,34568074,31595394,34108115,35930014
2014,부산광역시,사하구,일반용,37715772,35755678,31303315,30382370,28061125,30129864,32787082,38157570,34908876,30766711,30599577,34602200
2014,부산광역시,사하구,교육용,3661142,3469634,3436296,3028227,2558303,2656888,3050642,2914169,2800144,2680597,2887752,4094834
2014,부산광역시,사하구,산업용,166295980,151119315,164567306,178355104,171551036,173243162,175358104,160093087,159692985,173163044,165124041,156697619
2014,부산광역시,사하구,농사용,69700,73923,67387,67853,60874,51032,49618,44618,45052,40692,56137,306342
2014,부산광역시,사하구,가로등,1045780,1011306,956276,867374,800505,753726,724019,743648,820448,885277,987728,1081944
2014,부산광역시,사하구,심 야,4452399,4362507,3649375,2953437,1890133,1234452,973197,845693,934772,1162993,2085985,3303805
2014,부산광역시,금정구,주택용,30117051,30111185,26436621,27491102,25330444,25378888,25380184,29000247,26749814,24629215,26604335,27943774
2014,부산광역시,금정구,일반용,35213560,33582521,29980117,28323949,26409127,28404364,31226623,35119127,30934566,27148049,27594278,31857736
2014,부산광역시,금정구,교육용,6528652,6372707,6266708,5682743,4557210,4843941,5271273,5913862,5296141,4942730,5025101,6761592
2014,부산광역시,금정구,산업용,22477710,21748713,21820558,21372571,20649789,20563880,21516084,20911922,19626809,20297167,20416648,22529587
2014,부산광역시,금정구,농사용,744539,648062,475593,326688,205437,171077,177534,217803,207800,174809,289969,557109
2014,부산광역시,금정구,가로등,1036486,1005791,956456,890407,842387,787377,765837,777965,821616,865075,929165,996473
2014,부산광역시,금정구,심 야,5361936,5164514,4258620,3401665,2281255,1599931,1375964,1158549,1262635,1437693,2544239,3981190
2014,부산광역시,강서구,주택용,8237577,8287772,7453702,7909685,7406491,7534127,7710040,9058053,8554095,8219954,8995088,9277250
2014,부산광역시,강서구,일반용,23223877,21906453,20155634,18828429,17646863,18521876,20708486,22895054,20409712,18615793,19267709,22602391
2014,부산광역시,강서구,교육용,626456,630367,570538,517928,408991,411620,529660,448475,462766,432508,458107,698617
2014,부산광역시,강서구,산업용,232482275,220256125,242693090,240070270,233418846,232347344,252491328,236050151,229739774,240315813,232830838,244977991
2014,부산광역시,강서구,농사용,7488618,7097865,5563281,4139225,3612160,3400273,2977676,4063168,6310509,3415392,4124784,5443297
2014,부산광역시,강서구,가로등,2262167,2188652,2191741,2055504,1982698,1859364,1794965,1776925,1903669,2061778,2252473,2404583
2014,부산광역시,강서구,심 야,5935366,5784878,4578001,3568438,2327976,1515420,1077027,812741,934948,1309400,2618227,4300282
2014,부산광역시,연제구,주택용,24881057,24972081,21751803,22542161,20755263,20811949,21056084,23931264,21921557,20183166,21827809,23035676
2014,부산광역시,연제구,일반용,34938225,33238113,30123281,28420167,26711157,29009789,32984626,36440184,31857080,27643193,27420224,32025946
2014,부산광역시,연제구,교육용,1363332,1391064,1306477,1164862,894218,980785,1148349,1049170,1065643,969068,1096007,1630992
2014,부산광역시,연제구,산업용,6475042,6028148,6146549,6154028,6354552,6355634,6626386,6588091,6547950,5645719,5626970,6016378
2014,부산광역시,연제구,농사용,6900,7717,6980,8480,8009,5786,5782,9349,10222,8052,6238,7936
2014,부산광역시,연제구,가로등,679902,658291,617437,553727,521390,489974,474243,483629,517435,572975,616361,667872
2014,부산광역시,연제구,심 야,3125468,3069751,2559178,1973712,1464526,1214845,1403866,1135850,991990,845378,1379863,2164567
2014,부산광역시,수영구,주택용,21188249,21448243,18734092,19401600,17946398,18215813,18576743,21292217,19678490,17910018,19265726,20465886
2014,부산광역시,수영구,일반용,26454289,25234337,22529573,21384199,19913557,21291606,23860977,27565849,24713070,21635480,21115812,23689199
2014,부산광역시,수영구,교육용,633373,639530,589885,545125,438862,445087,542800,487283,462891,444857,465670,655678
2014,부산광역시,수영구,산업용,1140971,1129705,1012201,1062214,1000803,1012398,1016440,1144660,1144323,1046328,1072886,1124889
2014,부산광역시,수영구,농사용,48283,48820,41292,37256,33041,29876,27578,27837,28462,28558,35665,40536
2014,부산광역시,수영구,가로등,630093,592104,545570,504529,476078,436932,427420,458010,485493,529232,579271,598309
2014,부산광역시,수영구,심 야,2855421,2784199,2335550,1866349,1249714,819123,731100,762075,766523,743951,1262902,1998851
2014,부산광역시,사상구,주택용,27489955,27092527,23623493,24660924,22537957,22693740,22973353,25990395,23674942,22017781,24001903,25407745
2014,부산광역시,사상구,일반용,39746568,37672204,33456747,31868471,29786785,32180950,35807923,39466504,35062871,31123035,31043140,36258318
2014,부산광역시,사상구,교육용,4290532,3965229,4261140,3387635,2808366,3018375,3257744,2947870,3153154,3002409,3749983,5411626
2014,부산광역시,사상구,산업용,98656229,93893153,94376479,95450840,85251345,87941255,90912272,81360016,81761087,86014842,87996202,94943629
2014,부산광역시,사상구,농사용,85551,88333,85691,112562,129970,153378,176775,208630,187259,157515,142842,118949
2014,부산광역시,사상구,가로등,1046133,1025552,973356,875303,830923,790888,737824,773114,822902,878864,965760,1010826
2014,부산광역시,사상구,심 야,4022611,3789357,3017536,2329859,1565755,1271928,1139417,1048004,1115185,1140426,1978390,3094150
2014,부산광역시,기장군,주택용,9262153,9283475,8325982,8517463,7937603,7918995,7956108,8872190,8418840,7841429,8392846,8851455
2014,부산광역시,기장군,일반용,23818861,23073780,23490931,25556683,24149684,15723806,17115183,19284931,17562828,25194567,23620412,23575111
2014,부산광역시,기장군,교육용,873091,819837,828722,761203,562655,545316,600148,695425,591539,579965,601589,793410
2014,부산광역시,기장군,산업용,43054198,44004181,50157514,55184464,39248825,40035262,43071189,43493864,55813952,43514398,45998188,47085450
2014,부산광역시,기장군,농사용,3044673,2996143,2561255,2392791,2181173,2305684,2172539,2410154,2391695,2097629,2354566,2646007
2014,부산광역시,기장군,가로등,1541587,1426451,1270827,1341582,1204581,1165473,1063678,1213504,1186524,1310679,1425970,1451766
2014,부산광역시,기장군,심 야,5147923,5061783,4184730,3338970,2242120,1467700,1235890,1155756,1187475,1443960,2509386,3931088
2014,대구광역시,중구,주택용,9328255,9277889,8289483,8544936,7972824,8200548,8868979,9993320,8736530,8106448,8815632,9517777
2014,대구광역시,중구,일반용,49696733,46457431,41566606,38269673,38197290,42244933,48620092,50845453,43575253,37712099,37711388,46320645
2014,대구광역시,중구,교육용,1393247,1327979,1194314,988376,885034,1058613,1242210,1102678,1056227,892776,1060002,1558666
2014,대구광역시,중구,산업용,3294141,3125135,2820351,2574950,2378832,2737253,2954080,3108698,2789209,2532025,2688274,3313279
2014,대구광역시,중구,농사용,31876,33981,28722,30703,28210,27108,28551,31266,30703,24696,25729,29919
2014,대구광역시,중구,가로등,815860,739770,715499,689001,648080,621098,629545,662291,685106,733806,769919,804442
2014,대구광역시,중구,심 야,2373144,2288177,1837521,1655270,1852595,1924415,2485442,2300466,1842205,1075997,1125087,1786965
2014,대구광역시,동구,주택용,39105815,39625846,34612498,35778172,33205610,33585171,33968704,39166005,34941635,32643452,35831317,37515982
2014,대구광역시,동구,일반용,54435747,51846949,45655730,43521092,41144593,44763422,49261622,54076654,47959095,42780516,44315645,52229748
2014,대구광역시,동구,교육용,2193934,2171385,2011458,1774530,1343147,1397393,1676951,1495008,1451710,1348058,1612248,2373687
2014,대구광역시,동구,산업용,12252146,11490638,11941828,11640565,10835734,11686738,12375376,11492481,10694978,10841970,11511249,12621878
2014,대구광역시,동구,농사용,1336854,1368287,1184246,1034709,901230,1025537,1060659,1206100,1214782,1020968,1014964,1174148
2014,대구광역시,동구,가로등,1728557,1659914,1459769,1479418,1370424,1299413,1235267,1351473,1447819,1573725,1760627,1819887
2014,대구광역시,동구,심 야,9715334,9414541,7447874,5491124,3405177,1910085,1484979,1315817,1465558,2178454,4477292,7067835
2014,대구광역시,서구,주택용,23707130,23762963,20727468,21139244,19282599,19088624,19576596,22979592,19964613,18565703,20672610,21993036
2014,대구광역시,서구,일반용,29169225,28238774,24590710,23418499,21349492,23199217,25208329,28619113,24766778,21752076,22329285,25897808
2014,대구광역시,서구,교육용,1137842,1058912,1147190,980062,756519,787936,932749,805756,777289,735687,837009,1295079
2014,대구광역시,서구,산업용,44072966,40577154,45077032,43804350,43066689,42783119,45844262,40692705,46866536,44690761,39012430,40427178
2014,대구광역시,서구,농사용,30777,31711,26960,25273,20958,17784,17991,17413,20877,19093,24534,29985
2014,대구광역시,서구,가로등,762100,695601,645359,607156,553712,521607,521966,569911,614537,675272,732329,777461
2014,대구광역시,서구,심 야,4289640,4234985,3295124,2471795,1495192,942951,779368,645831,718481,898125,1923026,3168856
2014,대구광역시,남구,주택용,19540497,19555898,17067423,17605743,16210983,16197262,16591548,19375481,16877735,15688279,17266475,18268017
2014,대구광역시,남구,일반용,27594975,26913646,23944037,22862136,21043086,23609929,26091350,29189078,25610590,22032746,22438295,26051787
2014,대구광역시,남구,교육용,2994373,2722121,2626364,2185183,1904936,2079824,2338145,2251097,2141116,1911591,2267332,3447277
2014,대구광역시,남구,산업용,1266162,1168780,1095018,1051962,983455,983123,988594,1016161,961434,900605,933857,1019533
2014,대구광역시,남구,농사용,24952,25185,20608,19531,18333,19996,20724,21653,20208,18031,22794,27751
2014,대구광역시,남구,가로등,576130,533634,483458,468657,423520,398664,393078,427534,460007,504799,548239,571960
2014,대구광역시,남구,심 야,6460718,6299287,4939529,3520975,1928635,1000753,718155,643082,742106,1118049,2773252,4773093
2014,대구광역시,북구,주택용,50072555,49459753,44130199,45186660,42486855,43041262,44769489,50301342,44442208,41978924,45477567,47890174
2014,대구광역시,북구,일반용,69970432,66597583,59203421,56403500,53144154,58802883,64464100,70695115,61342640,53860091,55296915,64546507
2014,대구광역시,북구,교육용,8790063,8294036,7430557,6475450,5703273,6734861,7763119,7016870,6729757,5971616,7036081,10012591
2014,대구광역시,북구,산업용,79741158,75329862,73403728,73307442,66413478,69469795,71258503,66316458,63336347,65675934,68721032,76208293
2014,대구광역시,북구,농사용,895022,894993,770139,795847,749513,900096,986444,1108851,1037722,842851,781464,814116
2014,대구광역시,북구,가로등,2120227,2017780,1758896,1761443,1598320,1536926,1483758,1595350,1714108,1830621,2019736,2111176
2014,대구광역시,북구,심 야,6580876,6462342,5166586,3788618,2878223,2241420,2645768,2558260,2092792,1542876,3022693,5001182
2014,대구광역시,수성구,주택용,54398482,54480001,47594498,49305199,46389884,47545546,48936480,55269869,49129178,45695806,49257054,51084348
2014,대구광역시,수성구,일반용,67065457,64107057,55972167,52404375,49356770,54623300,60501226,66827256,57556998,50013070,51275129,60806006
2014,대구광역시,수성구,교육용,3779054,3755527,3350537,3057219,2365454,2598107,3130090,2967207,2804932,2433202,2660232,3921548
2014,대구광역시,수성구,산업용,13379490,12764479,13401226,13018315,13243282,13098008,13946608,14008820,12907230,13005623,12908790,13887758
2014,대구광역시,수성구,농사용,320158,345687,321732,242030,173198,180089,183249,227040,235262,212769,244082,290586
2014,대구광역시,수성구,가로등,1707027,1614612,1421784,1401396,1261786,1194736,1145830,1253682,1379852,1478778,1618926,1671424
2014,대구광역시,수성구,심 야,7884071,7827116,6191833,4472510,2767829,1779482,1688503,1528264,1440421,1513761,3280295,5707243
2014,대구광역시,달서구,주택용,69769658,69809422,61549631,64339474,60423006,61435290,62452149,72193408,63664891,59536337,64391355,66636254
