순번,허가일자,상호,설비용량_kW,설치장소,원동력종류,상태
2033,2012-02-23,황오섭 태양광발전소,12,강원특별자치도 원주시 치악고교길 1785-1 (관설동),태양광,사업개시
2037,2011-11-16,춘천태양광발전소주식회사,2980.8,강원특별자치도 춘천시 스포츠타운길 125 (송암동),태양광,사업개시
2038,2011-11-01,상사영농조합법인,12,"강원특별자치도 철원군 갈말읍 상사1길 10, 1동 ((아랫상사리마을회관))",태양광,사업개시
2039,2011-11-01,상사영농조합법인,12,"강원특별자치도 철원군 갈말읍 태봉대교길 191-17, 1동 ((중간상사리마을회관))",태양광,사업개시
2040,2011-11-01,상사영농조합법인,12,"강원특별자치도 철원군 갈말읍 상사로 301-26, 1동 (윗상사리마을회관)",태양광,사업개시
2041,2011-11-01,상사영농조합법인,99,"강원특별자치도 철원군 갈말읍 상사로 348, 1동 (갈말정수장)",태양광,사업개시
2042,2011-10-31,(주)쏠라랜드 1호,997.92,강원특별자치도 횡성군 우천면 정포로 191,태양광,사업개시
2043,2011-10-12,(주)영진/영진태양광발전소,750,강원특별자치도 고성군 간성읍 어천리 산 207번지,태양광,공사진행
2046,2011-09-14,창죽풍력발전주식회사(3단지),2000,강원특별자치도 태백시 창죽동 9번지 401호,풍력,사업개시
2048,2011-08-24,용암리개발위원회(용암리 태양광 발전소),600,"강원특별자치도 화천군 하남면 용암리 산 10번지 11, 위라리 산80",태양광,사업개시
2049,2011-08-22,한국수자원공사(K-water 황지태양광 발전소),48,강원특별자치도 태백시 구와우길 66 (황지동),태양광,사업개시
2052,2011-08-10,석원태양광발전소,50,강원특별자치도 고성군 죽왕면 동해대로 6672,태양광,사업개시
2057,2011-07-27,상월태양광발전소,30,강원특별자치도 평창군 진부면 거문길 81,태양광,사업개시
2060,2011-07-27,명륜 태양광발전소,30,"강원특별자치도 원주시 남원로469번길 1-21 (명륜동,840-10,840-11 (건축물 활용))",태양광,사업개시
2061,2011-07-25,강국태양광발전소,100,강원특별자치도 평창군 진부면 모릿재로 1011-1 ((건축물 활용)),태양광,사업개시
2062,2011-07-25,둥지에너지태양광발전소,350,강원특별자치도 고성군 현내면 명파리 산 33번지,태양광,사업개시
2065,2011-06-16,한국농어촌공사 강릉지사(성산소수력),530,강원특별자치도 강릉시 성산면 산북리 산 311번지 1호,소수력,사업개시
2079,2011-04-21,경민태양광발전소,20,강원특별자치도 원주시 소초면 웃섬배길 9,태양광,사업개시
2081,2011-04-18,웰텍(주),80,강원특별자치도 횡성군 우천면 수남로266번길 45,태양광,사업개시
2086,2011-04-18,자산리 마을회,494.5,강원특별자치도 고성군 죽왕면 향목리 산 60번지 산71,태양광,사업개시
2098,2011-04-12,언장태양광발전소,19.09,"강원특별자치도 삼척시 언장2길 27 (교동,(건축물 상부))",태양광,사업개시
2102,2011-01-03,쏠라이앤비태양광발전소,199,강원특별자치도 강릉시 구정면 모산로169번길 141 ((공장용지)),태양광,사업개시
2103,2010-12-09,도영 태양광발전소,95,"강원특별자치도 강릉시 구정면 범일로 50-24 (7,16)",태양광,사업개시
2104,2010-11-18,한국중부발전(주) (매봉산풍력발전소),2001,강원특별자치도 태백시 창죽동 산 9번지 371호,풍력,사업개시
2105,2010-11-18,춘천시(춘천시 도시형 폐기물 종합처리 시설),2900,강원특별자치도 춘천시 신동면 한치로 681,가스엔진발전기,사업개시
2114,2010-09-09,주식회사 케이티 (KT강릉 태양광발전소),423,강원특별자치도 강릉시 신석길 52 (유산동),태양광,사업개시
2115,2010-08-30,(주)누리텍,49,강원특별자치도 삼척시 근덕면 본동길 21-169 (816(공장건물옥상)),태양광,사업개시
2116,2010-07-28,인제군(용대리2차풍력발전소),3000,강원특별자치도 인제군 북면 용대리 450번지 5호 450-12,풍력,사업개시
2121,2010-06-28,코리아써너지태양광발전소,100,강원특별자치도 고성군 토성면 원암리 산 28번지 5호,태양광,사업개시
2128,2010-04-23,오로라태양광발전소,86.94,강원특별자치도 강릉시 사천면 사천진리 98번지 1호,태양광,사업개시
2129,2010-04-22,생창리참나루태양광 주식회사,84,강원특별자치도 철원군 근남면 약수터길 185 ((김화정수장 건물옥상)),태양광,사업개시
2132,2010-04-20,도원태양광발전소,100,강원특별자치도 평창군 대화면 도원1길 32 (497(축사)),태양광,사업개시
2133,2010-04-16,(주)지엔비글러벌테크 (강릉풍력발전소),80,강원특별자치도 강릉시 강동면 임곡리 산 369번지 외 1필지,풍력,사업개시
2134,2010-04-15,삼척태양광발전소,21.04,"강원특별자치도 삼척시 정상로 73 (교동,(건물옥상))",태양광,사업개시
2141,2010-01-06,솔향강릉소수력발전소,340,"강원특별자치도 강릉시 공제로437번길 8-37 (홍제동,(홍제정수장 내))",소수력,사업개시
2144,2009-12-15,주식회사 한국태양광발전1호,999.12,강원특별자치도 고성군 죽왕면 구성리 산 78번지 1호,태양광,사업개시
2149,2009-12-01,(합)에코쏠라,50,강원특별자치도 양구군 동면 팔랑리 1445번지 11호 1445-12,태양광,사업개시
2155,2009-11-03,학산태양광발전소,98.56,강원특별자치도 강릉시 구정면 범일로 151-6,태양광,사업개시
2166,2009-09-24,(주)향호 (향호 태양광발전소),99.36,"강원특별자치도 강릉시 주문진읍 향호리 산 294번지 13,758㎡중2,368㎡",태양광,사업개시
2167,2009-09-24,(주)삼영에너지 (송정동태양광발전소),99.36,"강원특별자치도 강릉시 주문진읍 향호리 산 294번지 13,785㎡ 중 2,676㎡",태양광,사업개시
2168,2009-09-24,(주)삼영에너지주문진태양광발전소,99.36,"강원특별자치도 강릉시 주문진읍 향호리 산 294번지 13,785㎡ 중 2,317㎡",태양광,사업개시
2171,2009-09-11,상남태양광발전소,29.4,강원특별자치도 인제군 상남면 상남리 908번지,태양광,사업개시
2173,2009-09-08,(주)주성,997.92,강원특별자치도 강릉시 강동면 안인리 산 53번지,태양광,사업개시
2174,2009-09-07,햇살태양광발전소,98.04,강원특별자치도 인제군 남면 남전리 5번지,태양광,사업개시
2176,2009-08-27,토교태양에너지,199,강원특별자치도 영월군 남면 토교리 산 33번지,태양광,사업개시
2180,2009-08-11,한국수자원공사 횡성댐 2소수력발전소,280,강원특별자치도 횡성군 갑천면 대관대리 72번지 1호,소수력,사업개시
2181,2009-08-07,(주)고성태양광발전,99.96,강원특별자치도 고성군 간성읍 탑동리 산 122번지 1호,태양광,사업개시
2182,2009-07-31,풍산1리(마을) 2 태양광발전소,14.58,강원특별자치도 화천군 화천읍 풍산리 724번지,태양광,사업개시
2183,2009-07-31,풍산1리(마을) 1 태양광발전소,8.1,강원특별자치도 화천군 화천읍 풍산리 761번지 15호,태양광,사업개시
2184,2009-08-06,강원솔라파크(주)붕어섬태양광발전소,3000,강원특별자치도 춘천시 스포츠타운길 125 (송암동),태양광,공사진행
2187,2009-07-17,(주)삼영에너지강릉태양광발전소,29,"강원특별자치도 강릉시 경강로 2496-32 (송정동,1042-1)",태양광,사업개시
2190,2009-06-29,청하골태양광 주식회사,70,강원특별자치도 철원군 김화읍 삼막골길 10,태양광,사업개시
2191,2009-06-23,예원 태양광발전소,99.07,"강원특별자치도 양구군 동면 팔랑리 498번지 499,509",태양광,사업개시
2195,2009-06-01,태흥태양광발전소,30,강원특별자치도 양양군 강현면 용호길 122-37,태양광,사업개시
2196,2009-05-28,체험공원태양광발전소,50.4,강원특별자치도 태백시 소도동 24번지 56호,태양광,사업개시
2197,2009-05-21,찬우 태양광발전소,30,강원특별자치도 춘천시 동면 만천리 6번지 1호,태양광,사업개시
2199,2009-05-18,롯데마트 춘천점 태양광,50,"강원특별자치도 춘천시 방송길 84, 0동 (온의동,롯데마트춘천점)",태양광,사업개시
2204,2009-05-12,(주)유진에너지태양광발전소,998.4,강원특별자치도 영월군 서면 광전리 산 445번지 산446번지,태양광,사업개시
2205,2009-05-07,주식회사 세경쏠텍,926.1,강원특별자치도 강릉시 강동면 안인리 산 44번지 6호 산44-9번지,태양광,사업개시
2206,2009-05-07,(주)한마음에너지 태양광발전소,898.56,강원특별자치도 양구군 양구읍 군량리 434번지 4호,태양광,사업개시
2207,2009-05-07,인제군 (원통소수력발전소),200,강원특별자치도 인제군 북면 원통리 910번지 1호,소수력,사업개시
2208,2009-04-27,고단 태양광발전소,497.16,강원특별자치도 강릉시 왕산면 고단리 산 395번지,태양광,사업개시
2209,2009-04-16,강원도 용대리풍력발전소,3000,강원특별자치도 인제군 북면 용대리 산 450번지 14호 외 2필지,풍력,사업개시
2210,2009-04-16,(유)퓨처썬에너지,1000,강원특별자치도 고성군 토성면 인흥리 산 50번지 외 3필지 일원,태양광,사업개시
2213,2009-03-20,마평 태양광발전소,99.2,강원특별자치도 평창군 진부면 모릿재로 969-18,태양광,사업개시
2215,2009-03-11,인제군 (서리보 소수력발전소),1500,강원특별자치도 인제군 기린면 서리 1431번지 7호 (내린천 지내),소수력,사업개시
2217,2009-03-03,케이에너지 태양광발전소,99.69,강원특별자치도 양구군 양구읍 군량리 434-10,태양광,공사진행
2218,2009-03-03,해사랑태양광발전소,92.4,"강원특별자치도 양구군 양구읍 군량리 산 24번지 (30,446제곱미터중 1,575제곱미터)",태양광,공사진행
2219,2009-03-03,은혜태양광발전소,92.4,"강원특별자치도 양구군 양구읍 군량리 산 24번지 (30,446제곱미터중 1,575제곱미터)",태양광,사업개시
2220,2009-03-03,정풍태양광발전소,92.4,"강원특별자치도 양구군 양구읍 군량리 산 24번지 (30,446제곱미터중 1,575제곱미터) 미터동",태양광,사업개시
2221,2009-03-03,상훈 태양광발전소,92.4,강원특별자치도 양구군 양구읍 군량리 434-11,태양광,사업개시
2222,2009-03-03,보배태양광발전소,92.4,"강원특별자치도 양구군 양구읍 군량리 산 24번지 (30,446제곱미터중 1,575제곱미터)",태양광,공사진행
2223,2009-03-03,선파워태양광발전소,92.4,"강원특별자치도 양구군 양구읍 군량리 산 24번지 (30,446제곱미터중 1,575제곱미터)",태양광,공사진행
2224,2009-03-03,미래태양광발전소,92.4,"강원특별자치도 양구군 양구읍 군량리 산 24번지 (30,446제곱미터중 1,575제곱미터)",태양광,사업개시
2225,2009-03-03,민경태양광발전소,92.4,"강원특별자치도 양구군 양구읍 군량리 산 24번지 (30,446제곱미터중 1,575제곱미터",태양광,공사진행
2228,2009-03-03,정명태양광발전소,29.4,강원특별자치도 원주시 소초면 대왕고개길 23,태양광,사업개시
2233,2009-03-03,기브온쏠라 4호 태양광발전소,96,강원특별자치도 양구군 양구읍 군량리 1020-1,태양광,사업개시
2235,2009-03-03,기브온쏠라 2호 태양광발전소,96,"강원특별자치도 양구군 양구읍 죽곡리 산 93번지 (9,917제곱미터중 3,305제곱미터)",태양광,사업개시
2236,2009-03-03,기브온쏠라 1호 태양광발전소,96,강원특별자치도 양구군 양구읍 군량리 1020-3,태양광,사업개시
2240,2009-02-18,SM솔라 태양광 발전소,99,강원특별자치도 홍천군 서면 동막점터길 8,태양광,사업개시
2241,2009-02-11,강원도 영월접산풍력발전소,1500,강원특별자치도 영월군 영월읍 거운리 914번지 1호,풍력,사업개시
2242,2009-02-05,(주)차홍태양광 바흐르 태양광발전소,645,강원특별자치도 고성군 거진읍 송정리 산 107번지 1호,태양광,사업개시
2244,2009-02-05,(주)향호 (향호리 태양광발전소),99.36,"강원특별자치도 강릉시 주문진읍 향호리 산 294번지 13,785제곱미터의 7,261제곱미터",태양광,사업개시
2252,2008-12-23,화천 동촌리 태양광발전소,25.2,강원특별자치도 화천군 화천읍 동촌리 111번지 4호,태양광,사업개시
2261,2008-11-19,비츠로팜태양광발전소,30,강원특별자치도 철원군 서면 상해길 40,태양광,사업개시
2313,2008-10-13,신천 태양광발전소 1호,30,강원특별자치도 영월군 서면 신천리 179번지,태양광,사업개시
2320,2008-07-30,(합)금강태양광발전소,99.2,강원특별자치도 양구군 동면 팔랑리 1446번지 1호 외 2필지,태양광,사업개시
2321,2008-07-30,한살림 홍천 햇빛발전소,5,강원특별자치도 홍천군 남면 명동길35번길 29-10,태양광,사업개시
2335,2008-03-20,(주)미라클솔라제육호 태양광발전소,861,"강원특별자치도 영월군 남면 토교리 산 156번지 산156-1, 469",태양광,공사진행
2344,2008-02-27,태장 태양광발전소,38.88,강원특별자치도 원주시 북원로2685번길 31 (태장동),태양광,사업개시
2349,2008-02-12,수앤미솔라 태양광발전소,99,강원특별자치도 홍천군 서면 동막점터길 8,태양광,사업개시
