연도	시도	시군구	업종별	 1월 
2026	경기도	안산시	국  군  용	 240,859 
2026	경기도	안산시	기타공공용	 21,532,309 
2026	경기도	안산시	관  공  용	 11,308,255 
2026	경기도	안산시	순수써비스	 149,016,759 
2026	경기도	안산시	합 계	 721,046,511 
2026	경기도	과천시	농업. 임업	 1,007,758 
2026	경기도	과천시	식료품제조	 59,465 
2026	경기도	과천시	음료품제조	 4,137 
2026	경기도	과천시	의복. 모피	 923 
2026	경기도	과천시	출판. 인쇄	 24,740 
2026	경기도	과천시	고무. 플라	 9,359 
2026	경기도	과천시	시  멘  트	 1,307 
2026	경기도	과천시	조립  금속	 11,880 
2026	경기도	과천시	기타  기계	 3,144 
2026	경기도	과천시	의료. 광학	 8,446 
2026	경기도	과천시	자  동  차	 2,702 
2026	경기도	과천시	가구및기타	 22,970 
2026	경기도	과천시	수      도	 2,583,115 
2026	경기도	과천시	사업자  용	 88,991 
2026	경기도	과천시	가정용부문	 11,830,711 
2026	경기도	과천시	국  군  용	 1,361,140 
2026	경기도	과천시	기타공공용	 2,176,456 
2026	경기도	과천시	관  공  용	 7,456,546 
2026	경기도	과천시	순수써비스	 27,938,556 
2026	경기도	과천시	합 계	 54,592,346 
2026	경기도	구리시	농업. 임업	 555,017 
2026	경기도	구리시	어      업	 16,139 
2026	경기도	구리시	금속비금속	 24,262 
2026	경기도	구리시	식료품제조	 933,291 
2026	경기도	구리시	음료품제조	 12,053 
2026	경기도	구리시	섬      유	 100,647 
2026	경기도	구리시	의복. 모피	 128,984 
2026	경기도	구리시	가죽. 신발	 41,161 
2026	경기도	구리시	목재. 나무	 25,499 
2026	경기도	구리시	펄프. 종이	 148,043 
2026	경기도	구리시	출판. 인쇄	 17,757 
2026	경기도	구리시	화학  제품	 45,218 
2026	경기도	구리시	고무. 플라	 31,808 
2026	경기도	구리시	유      리	 10,286 
2026	경기도	구리시	시  멘  트	 384,933 
2026	경기도	구리시	1차   금속	 104,894 
2026	경기도	구리시	조립  금속	 129,045 
2026	경기도	구리시	기타  기계	 146,226 
2026	경기도	구리시	사무  기기	 4,596 
2026	경기도	구리시	전기  기기	 44,590 
2026	경기도	구리시	영상. 음향	 15,739 
2026	경기도	구리시	의료. 광학	 68,698 
2026	경기도	구리시	자  동  차	 99,172 
2026	경기도	구리시	기타  운송	 7,127 
2026	경기도	구리시	가구및기타	 244,092 
2026	경기도	구리시	수      도	 1,373,606 
2026	경기도	구리시	사업자  용	 156,066 
2026	경기도	구리시	전      철	 4,991,082 
2026	경기도	구리시	가정용부문	 26,259,294 
2026	경기도	구리시	국  군  용	 289,066 
2026	경기도	구리시	기타공공용	 1,501,029 
2026	경기도	구리시	관  공  용	 5,506,652 
2026	경기도	구리시	순수써비스	 39,787,385 
2026	경기도	구리시	합 계	 83,203,457 
2026	경기도	오산시	농업. 임업	 770,509 
2026	경기도	오산시	어      업	 4,832 
2026	경기도	오산시	금속비금속	 36,559 
2026	경기도	오산시	식료품제조	 1,186,354 
2026	경기도	오산시	음료품제조	 9,477 
2026	경기도	오산시	섬      유	 45,018 
2026	경기도	오산시	의복. 모피	 502 
2026	경기도	오산시	가죽. 신발	 53,841 
2026	경기도	오산시	목재. 나무	 172,570 
2026	경기도	오산시	펄프. 종이	 15,923,432 
2026	경기도	오산시	출판. 인쇄	 37,040 
2026	경기도	오산시	석유  정제	 5,114 
2026	경기도	오산시	화학  제품	 4,509,626 
2026	경기도	오산시	고무. 플라	 635,391 
2026	경기도	오산시	유      리	 431,820 
2026	경기도	오산시	시  멘  트	 41,393 
2026	경기도	오산시	1차   금속	 977,658 
2026	경기도	오산시	조립  금속	 3,899,495 
2026	경기도	오산시	기타  기계	 7,541,586 
2026	경기도	오산시	사무  기기	 245,610 
2026	경기도	오산시	전기  기기	 2,520,512 
2026	경기도	오산시	영상. 음향	 6,111,592 
2026	경기도	오산시	의료. 광학	 540,903 
2026	경기도	오산시	자  동  차	 242,477 
2026	경기도	오산시	기타  운송	 16,504 
2026	경기도	오산시	가구및기타	 1,314,650 
2026	경기도	오산시	재생  재료	 41,613 
2026	경기도	오산시	수      도	 614,272 
2026	경기도	오산시	사업자  용	 146,014 
2026	경기도	오산시	가정용부문	 38,852,626 
2026	경기도	오산시	국  군  용	 1,562 
2026	경기도	오산시	기타공공용	 8,144,921 
2026	경기도	오산시	관  공  용	 4,893,222 
2026	경기도	오산시	순수써비스	 53,665,701 
2026	경기도	오산시	합 계	 153,634,396 
2026	경기도	군포시	농업. 임업	 259,234 
2026	경기도	군포시	어      업	 5,393 
2026	경기도	군포시	금속비금속	 29,530 
2026	경기도	군포시	식료품제조	 3,777,722 
2026	경기도	군포시	음료품제조	 100,990 
2026	경기도	군포시	섬      유	 774,903 
2026	경기도	군포시	의복. 모피	 134,475 
2026	경기도	군포시	가죽. 신발	 389,807 
2026	경기도	군포시	목재. 나무	 57,988 
2026	경기도	군포시	펄프. 종이	 761,120 
2026	경기도	군포시	출판. 인쇄	 850,642 
2026	경기도	군포시	석유  정제	 2,886 
2026	경기도	군포시	화학  제품	 2,536,396 
2026	경기도	군포시	고무. 플라	 4,324,262 
2026	경기도	군포시	유      리	 31,947 
2026	경기도	군포시	시  멘  트	 553,806 
2026	경기도	군포시	1차   금속	 618,487 
2026	경기도	군포시	조립  금속	 1,238,177 
2026	경기도	군포시	기타  기계	 6,949,759 
2026	경기도	군포시	사무  기기	 47,950 
2026	경기도	군포시	전기  기기	 3,202,060 
2026	경기도	군포시	영상. 음향	 4,929,019 
2026	경기도	군포시	의료. 광학	 1,143,960 
2026	경기도	군포시	자  동  차	 1,300,344 
2026	경기도	군포시	기타  운송	 179,796 
2026	경기도	군포시	가구및기타	 405,987 
2026	경기도	군포시	재생  재료	 26,613 
2026	경기도	군포시	수      도	 900,995 
2026	경기도	군포시	사업자  용	 166,973 
2026	경기도	군포시	가정용부문	 34,953,723 
2026	경기도	군포시	기타공공용	 17,470,933 
2026	경기도	군포시	관  공  용	 1,693,472 
2026	경기도	군포시	순수써비스	 54,784,062 
2026	경기도	군포시	합 계	 144,603,411 
2026	경기도	의왕시	농업. 임업	 1,153,950 
2026	경기도	의왕시	어      업	 6,223 
2026	경기도	의왕시	금속비금속	 95,447 
2026	경기도	의왕시	식료품제조	 609,637 
2026	경기도	의왕시	음료품제조	 62,979 
2026	경기도	의왕시	섬      유	 265,766 
2026	경기도	의왕시	의복. 모피	 102,580 
2026	경기도	의왕시	가죽. 신발	 149 
2026	경기도	의왕시	목재. 나무	 3,432 
2026	경기도	의왕시	펄프. 종이	 99,191 
2026	경기도	의왕시	출판. 인쇄	 338,668 
2026	경기도	의왕시	화학  제품	 407,478 
2026	경기도	의왕시	고무. 플라	 1,265,826 
2026	경기도	의왕시	유      리	 99,718 
2026	경기도	의왕시	시  멘  트	 442,998 
2026	경기도	의왕시	1차   금속	 756,033 
2026	경기도	의왕시	조립  금속	 726,026 
2026	경기도	의왕시	기타  기계	 2,422,952 
2026	경기도	의왕시	사무  기기	 8,005 
2026	경기도	의왕시	전기  기기	 110,732 
2026	경기도	의왕시	영상. 음향	 1,245,638 
2026	경기도	의왕시	의료. 광학	 725,887 
2026	경기도	의왕시	자  동  차	 146,113 
2026	경기도	의왕시	기타  운송	 14,881 
2026	경기도	의왕시	가구및기타	 305,504 
2026	경기도	의왕시	수      도	 1,479,520 
2026	경기도	의왕시	사업자  용	 214,742 
2026	경기도	의왕시	전      철	 121,709 
2026	경기도	의왕시	가정용부문	 24,019,057 
2026	경기도	의왕시	국  군  용	 11,364 
2026	경기도	의왕시	기타공공용	 2,627,167 
2026	경기도	의왕시	관  공  용	 2,858,278 
2026	경기도	의왕시	순수써비스	 53,083,364 
2026	경기도	의왕시	합 계	 95,831,014 
2026	경기도	시흥시	농업. 임업	 2,289,692 
2026	경기도	시흥시	어      업	 60,679 
2026	경기도	시흥시	석탄. 원유	 67 
2026	경기도	시흥시	금속비금속	 674,735 
2026	경기도	시흥시	식료품제조	 7,536,532 
2026	경기도	시흥시	음료품제조	 294,994 
2026	경기도	시흥시	섬      유	 5,059,839 
2026	경기도	시흥시	의복. 모피	 495,240 
2026	경기도	시흥시	가죽. 신발	 649,606 
2026	경기도	시흥시	목재. 나무	 17,276,066 
2026	경기도	시흥시	펄프. 종이	 17,454,847 
2026	경기도	시흥시	출판. 인쇄	 1,425,279 
2026	경기도	시흥시	석유  정제	 136,659 
2026	경기도	시흥시	화학  제품	 25,043,872 
2026	경기도	시흥시	고무. 플라	 12,633,640 
2026	경기도	시흥시	유      리	 642,208 
2026	경기도	시흥시	시  멘  트	 3,415,621 
2026	경기도	시흥시	1차   금속	 17,110,324 
2026	경기도	시흥시	조립  금속	 26,685,140 
2026	경기도	시흥시	기타  기계	 36,959,686 
2026	경기도	시흥시	사무  기기	 321,783 
2026	경기도	시흥시	전기  기기	 8,942,620 
2026	경기도	시흥시	영상. 음향	 36,882,477 
2026	경기도	시흥시	의료. 광학	 7,380,176 
2026	경기도	시흥시	자  동  차	 21,382,096 
2026	경기도	시흥시	기타  운송	 432,980 
2026	경기도	시흥시	가구및기타	 1,493,631 
2026	경기도	시흥시	재생  재료	 248,611 
2026	경기도	시흥시	수      도	 2,849,750 
2026	경기도	시흥시	사업자  용	 791,644 
2026	경기도	시흥시	전      철	 2,395,027 
2026	경기도	시흥시	가정용부문	 77,440,556 
2026	경기도	시흥시	국  군  용	 842,673 
2026	경기도	시흥시	기타공공용	 6,297,308 
2026	경기도	시흥시	관  공  용	 3,823,219 
2026	경기도	시흥시	순수써비스	 129,600,042 
2026	경기도	시흥시	합 계	 476,969,319 
2026	경기도	남양주시	농업. 임업	 5,155,606 
2026	경기도	남양주시	어      업	 351,012 
2026	경기도	남양주시	금속비금속	 377,119 
2026	경기도	남양주시	식료품제조	 9,119,796 
2026	경기도	남양주시	음료품제조	 370,910 
2026	경기도	남양주시	담배제조업	 1,914 
2026	경기도	남양주시	섬      유	 2,272,172 
2026	경기도	남양주시	의복. 모피	 583,154 
2026	경기도	남양주시	가죽. 신발	 553,207 
2026	경기도	남양주시	목재. 나무	 947,552 
2026	경기도	남양주시	펄프. 종이	 2,213,708 
2026	경기도	남양주시	출판. 인쇄	 1,035,279 
2026	경기도	남양주시	석유  정제	 10,868 
2026	경기도	남양주시	화학  제품	 4,625,785 
2026	경기도	남양주시	고무. 플라	 3,646,757 
2026	경기도	남양주시	유      리	 831,353 
2026	경기도	남양주시	시  멘  트	 2,476,436 
2026	경기도	남양주시	1차   금속	 1,540,576 
2026	경기도	남양주시	조립  금속	 4,662,373 
2026	경기도	남양주시	기타  기계	 3,412,833 
2026	경기도	남양주시	사무  기기	 51,537 
2026	경기도	남양주시	전기  기기	 1,587,194 
2026	경기도	남양주시	영상. 음향	 829,112 
2026	경기도	남양주시	의료. 광학	 891,664 
2026	경기도	남양주시	자  동  차	 941,633 
2026	경기도	남양주시	기타  운송	 109,334 
2026	경기도	남양주시	가구및기타	 6,006,477 
2026	경기도	남양주시	재생  재료	 181,327 
2026	경기도	남양주시	수      도	 21,839,834 
2026	경기도	남양주시	사업자  용	 472,516 
2026	경기도	남양주시	전      철	 8,377,639 
2026	경기도	남양주시	가정용부문	 103,882,217 
2026	경기도	남양주시	국  군  용	 2,666,726 
2026	경기도	남양주시	기타공공용	 9,517,421 
2026	경기도	남양주시	관  공  용	 6,267,619 
2026	경기도	남양주시	순수써비스	 152,760,299 
2026	경기도	남양주시	합 계	 360,570,959 
2026	경기도	하남시	농업. 임업	 1,569,990 
2026	경기도	하남시	어      업	 22,349 
2026	경기도	하남시	금속비금속	 13,731 
2026	경기도	하남시	식료품제조	 1,724,538 
2026	경기도	하남시	음료품제조	 972 
2026	경기도	하남시	담배제조업	 2,103 
2026	경기도	하남시	섬      유	 374,976 
2026	경기도	하남시	의복. 모피	 222,473 
2026	경기도	하남시	가죽. 신발	 114,273 
2026	경기도	하남시	목재. 나무	 64,869 
2026	경기도	하남시	펄프. 종이	 343,508 
2026	경기도	하남시	출판. 인쇄	 144,037 
2026	경기도	하남시	화학  제품	 195,443 
2026	경기도	하남시	고무. 플라	 188,544 
2026	경기도	하남시	유      리	 187,288 
2026	경기도	하남시	시  멘  트	 785,969 
2026	경기도	하남시	1차   금속	 96,981 
2026	경기도	하남시	조립  금속	 379,662 
2026	경기도	하남시	기타  기계	 276,406 
2026	경기도	하남시	사무  기기	 2,848 
2026	경기도	하남시	전기  기기	 194,661 
2026	경기도	하남시	영상. 음향	 220,936 
2026	경기도	하남시	의료. 광학	 712,010 
2026	경기도	하남시	자  동  차	 105,348 
2026	경기도	하남시	기타  운송	 1,737 
2026	경기도	하남시	가구및기타	 369,391 
2026	경기도	하남시	재생  재료	 37,127 
2026	경기도	하남시	수      도	 32,627,970 
2026	경기도	하남시	사업자  용	 884,187 
2026	경기도	하남시	가정용부문	 49,713,422 
2026	경기도	하남시	국  군  용	 252,670 
2026	경기도	하남시	기타공공용	 5,604,028 
2026	경기도	하남시	관  공  용	 5,259,751 
2026	경기도	하남시	순수써비스	 86,771,281 
2026	경기도	하남시	합 계	 189,465,479 
2026	경기도	양주시	농업. 임업	 9,530,916 
2026	경기도	양주시	어      업	 35,420 
2026	경기도	양주시	금속비금속	 2,206,910 
2026	경기도	양주시	식료품제조	 6,892,286 
2026	경기도	양주시	음료품제조	 300,576 
2026	경기도	양주시	섬      유	 18,846,019 
2026	경기도	양주시	의복. 모피	 1,461,445 
2026	경기도	양주시	가죽. 신발	 2,109,491 
2026	경기도	양주시	목재. 나무	 807,021 
2026	경기도	양주시	펄프. 종이	 2,088,406 
2026	경기도	양주시	출판. 인쇄	 392,437 
2026	경기도	양주시	석유  정제	 16,677 
2026	경기도	양주시	화학  제품	 12,190,421 
2026	경기도	양주시	고무. 플라	 8,879,747 
2026	경기도	양주시	유      리	 1,065,561 
2026	경기도	양주시	시  멘  트	 3,573,716 
2026	경기도	양주시	1차   금속	 7,478,850 
2026	경기도	양주시	조립  금속	 2,770,230 
2026	경기도	양주시	기타  기계	 7,186,469 
2026	경기도	양주시	사무  기기	 14,061 
2026	경기도	양주시	전기  기기	 2,612,843 
2026	경기도	양주시	영상. 음향	 1,627,138 
2026	경기도	양주시	의료. 광학	 1,309,452 
2026	경기도	양주시	자  동  차	 862,752 
2026	경기도	양주시	기타  운송	 127,062 
2026	경기도	양주시	가구및기타	 3,206,270 
2026	경기도	양주시	재생  재료	 137,938 
2026	경기도	양주시	수      도	 2,086,438 
2026	경기도	양주시	사업자  용	 446,321 
2026	경기도	양주시	가정용부문	 45,857,087 
2026	경기도	양주시	국  군  용	 6,199,945 
